F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246,F247,F248,F249,F250,F251,F252,F253,F254,F255,F256,F257,F258,F259,F260,F261,F262,F263,F264,F265,F266,F267,F268,F269,F270,F271,F272,F273,F274,F275,F276,F277,F278,F279,F280,F281,F282,F283,F284,F285,F286,F287,F288,F289,F290,F291,F292,F293,F294,F295,F296,F297,F298,F299,F300,F301,F302,F303,F304,F305,F306,F307,F308,F309,F310,F311,F312,F313,F314,F315,F316,F317,F318,F319,F320,F321,F322,F323,F324,F325,F326,F327,F328,F329,F330,F331,F332,F333,F334,F335,F336,F337,F338,F339,F340,F341,F342,F343,F344,F345,F346,F347,F348,F349,F350,F351,F352,F353,F354,F355,F356,F357,F358,F359,F360,F361,F362,F363,F364,F365,F366,F367,F368,F369,F370,F371,F372,F373,F374,F375,F376,F377,F378,F379,F380,F381,F382,F383,F384,C
-0.05379462,0.02374488,0.023522712,0.003331618,-0.006495084,0.02432051,-0.032868933,0.13647254,-0.031125689,0.02052505,-0.038435314,0.08126686,0.027781453,0.13004914,-0.023704039,0.011099819,0.013157371,-0.000650775,0.060270328,-0.055786833,-0.058754444,0.06599541,-0.001734889,-0.019042442,-0.00036189,-0.03485449,-0.06772888,-0.028414594,0.03225161,0.009040814,0.067050435,0.023910824,-0.03638881,-0.008286309,-0.07763376,-0.019718383,0.036213983,-0.087465964,0.012843257,0.002711857,-0.013232386,0.061707325,0.026058692,-0.037082545,0.004824641,-0.02072333,-0.10691489,0.015480786,0.099714786,0.06089118,0.013992923,-0.041176572,-0.012780976,0.018692175,-0.000291229,0.07444393,-0.05525533,-0.05457613,0.054713447,0.02747347,0.027053544,0.042407624,0.07537321,-0.008665097,-0.10168975,-0.052006967,0.013707321,0.01086864,0.020411305,-0.001468928,-0.004444966,-0.028309926,-0.04256627,0.013488262,-0.06483886,0.065669894,0.011399098,-0.07261618,-0.032108933,0.037763167,0.017486824,0.051067837,0.15427843,0.026778925,-0.003556867,-0.053699978,0.07788533,-0.005704097,0.027643364,0.06673234,0.0913037,-0.005923822,0.015674189,0.04345508,0.059367556,-0.03276987,-0.04700516,-0.018372389,-0.046397563,0.023793867,-0.055539563,-0.09404827,0.05074388,0.03418949,-0.02173485,0.024310984,-0.012535009,-0.035692353,0.03754139,0.014906657,0.002538273,0.057957847,0.016595595,0.014246841,0.006380321,0.072855085,0.008476599,-0.009880788,0.042548884,-0.017920876,0.075794674,-0.04690952,0.0641019,-0.030640157,0.005921783,0.014577863,0.10456531,-2.33E-33,-4.44E-06,-0.01617224,0.08888368,0.060720798,0.015739946,0.041444086,0.014182131,0.08137969,0.042945348,-0.11266532,-0.01089739,-0.022215383,0.020418162,0.13999373,-0.037406113,-0.03956472,-0.05129779,0.022306262,-0.05712717,0.056564786,0.077921115,-0.07617065,0.00114725,0.044489335,0.008761568,-0.04511471,0.010873121,0.059769623,0.06612729,-0.035894305,-0.038072247,-0.029270267,-0.000845961,-0.014587638,-0.030014437,0.05636381,0.014149766,-0.07030874,-0.03520462,-0.026337165,0.09409451,0.002648657,0.005537048,0.012453788,0.05883692,-0.03756575,-0.101228684,-0.097188674,-0.115054324,0.010948221,-0.06415541,0.003008646,-0.13415734,-0.041484173,-0.030615859,0.064303786,-0.0489919,0.035616003,0.053124968,-0.06946389,-0.009360633,-0.053356662,0.016704261,0.052818604,-0.042271156,-0.020534117,0.028655238,-0.112243205,-0.05483079,-0.014836772,-0.045508545,0.02052618,0.001217887,-0.032815613,0.046120346,-0.080004014,0.020246442,-0.004231191,0.046229728,-0.09167689,0.05209631,-0.003670575,0.01287464,0.10430907,0.063117184,-0.015599704,-0.05772108,0.051216327,0.041156173,0.010307141,-0.04242796,-0.027434224,-0.012721436,0.054489445,-0.02320175,3.06E-34,0.07529341,-0.020599889,0.022686815,0.041321497,-0.018222893,0.10666472,0.06291975,0.07439475,0.086729296,-0.11439552,-0.003029365,0.06634704,0.046602413,-0.026507445,-0.012042972,0.022133676,-0.04447669,-0.023442805,-0.082843706,0.085504815,-0.037428807,-0.025338331,0.01378225,-0.05371171,0.07960686,-0.04035358,-0.007619162,-0.096641146,-0.012265997,0.06332443,-0.006935171,-0.025922187,0.03195355,-0.059019934,-0.048215356,0.021509614,0.06041215,-0.105743974,-0.041154213,0.006304106,0.008201262,0.021001808,-0.025740441,0.001945097,-0.047942962,0.13451163,0.016785761,-0.015720395,0.09957775,0.05665979,-0.08044618,-0.0545714,-0.006185277,-0.016648797,-0.023775643,-0.121373475,0.039155588,-0.09041499,-0.0763192,0.034930427,0.013070376,0.02099968,-0.022612067,-0.0555008,0.006779257,0.0235347,-0.028336905,0.062810615,0.045664836,-0.1491682,0.035186026,-0.040992305,-0.017825132,-0.034646414,-0.012290902,-0.109698825,0.003301071,-0.06798402,-0.008084155,0.007002563,-0.006055119,-0.047101803,-0.06796052,-0.06655946,0.01710722,-0.009016285,0.04412203,-0.007378011,0.004150495,0.075431176,-0.054499496,-0.054112814,-0.04834211,-0.007586796,0.001537492,-2.64E-08,0.072630435,-0.025546111,0.003418003,0.031418398,-0.021318436,-0.03709965,-0.026595045,-0.01488881,-0.008463739,0.07996057,0.089759804,0.00260843,-0.030927593,0.007338257,-0.03271641,0.017830899,-0.03720644,0.012840055,-0.030370368,0.026025375,-0.0134154,0.019129938,0.05459638,-0.018484857,0.02005338,0.09338795,0.10765057,0.032843914,-0.021525055,-0.0028348,-0.067975365,0.049847204,-0.011183689,0.017517984,-0.06338502,-0.01686378,0.06322207,0.022004226,0.10065745,0.003502702,0.032426387,0.000804544,-0.004229917,-0.012242671,-0.022020645,-0.006294373,-0.05370591,-0.02020609,-0.049874425,-0.033651985,-0.00194303,0.06285624,-0.011950985,0.026153456,-0.03087551,0.043541476,-0.03250439,-0.080016084,0.001787024,-0.12668449,-0.0812432,-0.034426354,0.065941654,0.002332148,T
0.069828615,0.024444345,-0.06449522,0.103178464,-0.048693556,-0.043616977,0.09145941,0.13546215,0.04445771,-0.010947516,0.01086169,-0.012645987,0.07627933,0.057949398,-0.06455767,-0.05652559,0.10554054,-0.02370781,0.005008708,0.020788224,-0.08730932,-0.038751747,0.084242694,-0.012213373,-0.05127602,-0.07646836,0.02979185,-0.046604887,-0.010362618,-0.064007714,-0.04000286,0.024895044,0.05535411,0.03539644,0.027075114,-0.013222204,-0.023136845,0.032065284,0.019283643,0.060258634,0.07823268,-0.024326941,0.028292142,0.04507643,-0.06377226,-0.0971879,-0.12012881,0.107079096,0.10446959,0.07892541,0.021934967,-0.005600983,-0.015396291,0.104264684,-0.11606034,-0.08725849,-0.073271796,-0.077746145,-0.05356402,0.040222127,-0.021929212,0.06868993,0.018012226,0.001438294,0.036503714,0.05679443,-0.01931552,-0.031444244,0.047028653,0.096222974,0.05077299,-0.001481792,-0.010138402,0.09955991,-0.046495564,-0.03795505,0.008855672,0.018853154,0.02849326,0.04690888,0.03992043,0.020772263,0.056358654,-0.012405355,0.06357218,0.0295334,0.029760279,0.104041934,-0.116225,0.001096558,0.009711692,-0.0313472,0.037515685,-0.016210813,-0.008796187,0.048434533,0.080554835,-0.005997789,0.03763177,0.013126258,-0.0538033,-0.045482326,0.05625673,0.05161268,0.007352097,-0.006117139,-0.025328279,-0.1705803,0.002925177,-0.08122893,-0.023686806,0.060613412,0.044700995,-0.054493804,-0.002144302,0.042693827,-0.043421075,0.010145129,-0.045615442,-0.024105312,0.004193941,-0.021272859,0.001162341,-0.006769335,0.047920275,0.03631602,-0.05562578,4.44E-33,-0.018884761,0.012336497,0.12973356,0.05779816,-0.01187555,0.010047999,-0.03781878,-0.05776166,0.03626362,0.04361023,0.005045401,-0.09568464,0.031645223,0.009338141,-0.019826807,-0.010793769,-0.07589809,-0.018663695,-0.07291184,0.035826318,-0.05063451,-0.014986036,-0.008359994,0.030462848,-0.015430292,0.023711702,-0.045479994,0.06401553,0.04138677,-0.019823732,0.032337885,0.05996396,-0.03862244,0.002120078,-0.04662938,0.04576308,-0.015646776,0.021295732,0.016897386,-0.010160168,-0.08000853,0.008887799,-0.07478497,0.041304443,0.03129035,-0.0497459,-0.043583557,-0.0958172,-0.03079738,-0.03723616,-0.04348804,0.033986844,0.026311409,-0.053301066,-0.002199846,-0.0580775,0.005971214,-0.01396567,-0.032266036,0.0895505,0.07972112,-0.01468665,-0.022857534,-0.070334725,-0.08943096,-0.03538763,0.026697863,-0.087550566,-0.0657919,0.06865336,0.0334888,-0.005607267,-0.001551681,-0.020460619,-0.005558204,0.042679626,-0.001897892,0.011144037,0.030820332,-0.040407006,-0.06982194,-0.0719099,0.09246524,0.09516478,-0.022854082,-0.005618417,0.005483911,-0.020292757,-0.03637087,0.08456848,0.043763395,0.05425385,-0.0485128,0.07282417,-0.022056837,-6.63E-33,-0.034689862,0.052858282,-0.056656748,-0.07219976,-0.039719816,0.049362846,0.05326969,0.08758898,-0.01733763,0.018499818,0.056259323,0.046322666,-0.033214644,-0.04198862,-0.0093973,0.1048684,0.019460946,0.076403975,0.000374382,0.001184657,-0.058086168,-0.000126254,-0.041900985,-0.013146249,0.002310302,0.09034939,0.01069724,-0.022258988,-0.078434296,-0.08910878,0.06858888,0.07406573,-0.010922655,0.002934272,-0.015230317,-0.06704959,0.05537013,0.02265052,0.002718296,-0.07690739,0.034280214,0.03176938,0.01759546,0.052396886,0.06445054,0.013195702,0.010109363,-0.04456994,0.100950144,0.044022337,-0.060997553,-0.007761256,-0.00946125,0.03824462,-0.026437659,-0.005764897,-0.09738638,-0.12519549,0.035338346,0.01763173,-0.06740224,0.035625886,-0.04157491,-0.031192433,-0.043219317,-0.048734423,-0.039446365,0.017848391,0.024139201,-0.021788267,-0.050004266,-0.067485996,-0.13247047,-0.046148416,0.034848653,-0.07637491,-0.06188164,0.05756913,0.020569557,0.004377652,-0.058969446,0.016109534,0.008893654,-0.010202749,-0.065557845,-0.006807472,0.071262546,-0.050399736,-0.007657098,0.059249576,0.001692858,0.006803957,-0.093520865,-0.025708215,0.032195345,-4.69E-08,0.020723334,-0.012885368,0.013358391,-0.09376946,-0.012139159,0.003577022,-0.11647365,0.011998664,0.013422545,0.022546375,-0.05648379,0.050527398,-0.030141626,-0.047009338,-0.030547895,-0.010960144,-0.052384038,0.027478527,0.024706943,-0.01610039,-0.04991235,-0.008741087,0.017796753,0.026342615,0.021754758,0.03729686,0.040013228,0.02328345,-0.037361573,-0.024557414,-0.068812765,0.003540904,-0.030792324,-0.014438668,0.06188582,-0.001611347,0.053758938,-0.04447872,0.09183296,0.00345684,0.052518647,-0.030827796,-0.004478742,0.04233498,-0.02554476,-0.050040163,-0.06635141,-0.01962016,0.05603701,-0.08614262,0.013436474,-0.10100466,-0.001784288,-0.004973202,-0.08978357,0.049855698,-0.03193139,0.019640608,-0.007098394,-0.048265945,0.051389087,-0.051615573,0.016290586,-0.003836728,T
-0.024761172,0.05453937,-0.04534181,-0.026653672,0.003151327,0.05891828,-0.039499946,0.14813232,-0.007447974,-0.002626773,-0.056752127,0.06153591,0.003585923,0.04287545,-0.037819263,0.029817719,0.010869581,0.012102782,-0.07321429,-0.030627519,-0.09750983,0.014336534,0.046988077,0.003351738,0.038660437,-0.013408164,-0.07286298,0.011837162,0.052426334,0.052930865,0.039393675,0.030223135,-0.034782995,0.08574294,-0.048697118,-0.06752188,0.005727562,-0.03930074,-0.038809083,-0.04126115,0.058414925,0.04462656,0.009255855,-0.022814639,0.06648969,-0.054252066,-0.08220402,0.02728726,0.05035999,0.038150482,0.020553207,-0.051834114,0.016897788,-0.000443097,0.002824209,0.05111673,-0.106736116,0.01504714,0.09254757,-0.020269059,-0.038109872,-0.018181574,0.017776472,0.039075185,-0.022558898,-0.023904089,0.02622864,-0.041718453,0.019440833,0.031618364,0.068608485,-0.06133668,-0.09562832,-0.038376402,-0.124169424,0.12427175,0.01821056,-0.016377334,-0.014577152,0.03885796,0.021298582,-0.007413895,0.14431289,0.017312275,-0.0661017,-0.020014241,0.047613706,0.07162652,-0.051923618,0.048882023,-0.029405992,-0.002495459,0.03955835,0.010725005,-0.05019353,0.041467953,0.034914356,0.047484286,0.012091579,0.009757234,-0.031742398,0.011725275,0.06981831,-0.02944816,-0.020080399,-0.059199326,0.023939015,0.027804786,0.002960702,-0.047344584,0.037454188,0.010401961,0.005014461,-0.015453035,0.022132995,0.021529902,0.009603247,-0.03419689,-0.020963626,0.057647962,0.07697956,-0.02562432,0.04632029,-0.0214261,0.015795609,0.000176949,0.17737491,-7.82E-34,0.03051998,-0.09990434,0.07272435,0.07071333,0.06844276,0.076074824,0.042768493,0.028447514,0.009469084,-0.0464294,0.028868336,-0.020526256,0.05851793,0.07819561,-0.062846094,0.031041969,-0.027675223,-0.06851431,-0.084190734,0.041154586,0.11207929,0.049735416,0.056253318,0.007093728,-0.042733584,-0.07234177,-0.066164166,0.08598532,0.019952377,0.001669149,-0.032336608,0.000189272,0.045636605,-0.01624648,-0.12416471,0.04719003,-0.03257714,-0.06418875,0.05289522,0.015658515,0.09277131,0.020802228,-0.04474271,0.011671945,0.06944458,-0.06968568,-0.006957819,-0.10609535,-0.13509637,0.08135543,-0.0495161,0.06335333,-0.057894316,-0.028111964,0.029830111,0.011213552,-0.042659935,-0.003949113,0.01590726,0.003204707,0.033581994,0.000447634,-0.09415811,0.05383663,-0.028738292,-0.007107774,0.049776874,-0.027379671,-0.04318062,-0.06082174,-0.004006696,-0.0891489,-0.032610092,-0.07302514,0.017316807,-0.028757738,0.06193587,-0.0894485,-0.023779469,-0.088240586,0.03520156,0.004341125,0.001447803,0.06709454,0.02331691,0.056604777,-0.100083895,-0.04559715,-0.08574087,-0.07945283,-0.006043707,-0.012700063,-0.050468627,0.037934948,-0.023069005,-1.92E-33,0.06425838,-0.011341859,0.007409559,-0.036178827,0.07333515,0.10214759,0.03318443,-0.013961716,0.047279824,-0.065244876,0.03332174,0.035740644,-0.012994184,0.056223225,-0.089622706,-0.009547666,-0.049329203,-0.022394264,-0.051091798,0.042214107,-0.0315908,0.007254262,-0.011664724,0.009871555,0.04081439,0.03498813,0.034537908,-0.11020278,0.000693566,-0.007767211,0.020410523,0.002042592,0.075564675,-0.018188281,0.053143006,-0.006597408,0.09081248,-0.029084366,-0.01179791,-0.07921207,-0.007894814,0.021947214,-0.021685775,-0.05087353,0.033698805,0.11650892,-0.024999926,0.03830278,0.007022754,0.031644132,-0.05689179,0.00179967,-0.041690655,0.027955517,-0.006668813,-0.13322103,0.042709753,-0.04949356,-0.058796167,-0.056666527,-0.053480633,-0.023784041,-0.031289075,0.011127696,0.07639492,0.072001286,0.043381803,0.089442626,-0.022445949,-0.10604007,-0.02576721,-0.003347096,-0.14462541,-0.036182873,-0.08275231,0.018309765,-0.017369267,-0.05067321,0.034829,0.040648185,-0.02715044,-0.06388496,-0.026191164,-0.05395662,0.099539235,-0.028993884,-0.022230541,-0.051173445,-0.04851695,0.051788997,-0.0762318,-0.089367434,0.008936198,-0.017802024,-0.017716438,-3.61E-08,0.056507174,0.017491752,-0.014594164,0.023644747,-0.010057175,-0.051903576,-0.05422741,-0.013617356,0.0312516,0.083423994,0.04871684,-0.02850825,-0.021035442,0.007120415,-0.05654494,0.009441349,-0.008657345,-0.043200128,-0.005485752,-0.056981068,-0.08290549,-0.004192798,0.046167336,0.040915962,-0.001433068,0.061593283,0.037849974,0.045003686,-0.011975026,-0.05453573,-0.06930096,-0.003062558,0.016525283,0.05668641,-0.013960186,-0.033602633,0.10736398,-0.01699189,0.058631707,0.005855429,0.008190178,0.006062936,0.021520466,-0.030402366,0.020419115,0.001658321,0.026708623,0.004759867,-0.079465166,-0.08630155,0.01818895,0.013543406,-0.040265266,0.041808862,-0.07779658,0.026054638,-0.042708438,-0.019364433,-0.001054103,-0.06793374,0.012350539,0.025628103,0.008701298,-0.002794212,T
0.06513894,-0.012597877,0.003913254,0.05081131,-0.013156115,-0.015261892,-0.019061679,0.04866471,-0.051804926,-0.04677409,0.03572616,-0.048685245,0.124651134,0.116342746,0.003338828,-0.055602502,0.016166551,-0.08248175,0.03720172,-0.014517179,-0.05215557,0.036443133,-0.00342966,-0.072165996,-0.05623329,0.033042956,0.014205093,-0.018334124,-0.03123302,-0.001211539,0.015418123,-0.005174338,0.08516085,-0.019195238,0.027694691,0.043583073,0.03444794,-0.01364356,-0.023829099,0.049932174,-0.015529473,0.047290567,0.062357258,-0.019096797,0.005867085,0.033063397,-0.082706995,0.101224095,0.077803895,0.02699419,-0.042512268,-0.059973244,-0.006699915,0.033606037,-0.05441663,-0.05106817,-0.10227184,-0.09316112,-0.069739774,0.004175904,-0.04843391,-0.004465559,0.042658746,-0.017001122,-0.08060156,-0.020727733,0.024074037,0.009102533,0.09553534,0.04975785,0.01108212,-0.04539178,-0.057121318,-0.015607753,0.001047716,-0.011193807,0.07400017,-0.0833836,-0.011386437,-0.07563611,-0.0656072,0.012996466,0.005397474,0.047630694,0.02587024,-0.022578277,0.08871109,0.030627018,-0.070157155,0.019485505,0.056875724,-0.028923515,-0.075513184,0.026428888,0.03488113,0.003710289,0.030109236,0.006321625,-0.04520757,0.046027858,-0.10423953,-0.12290082,0.026075019,0.038165446,0.056152597,0.0440811,0.02764159,-0.098312475,-0.057804964,-0.06404097,0.004954157,0.09820609,-0.008243267,-0.09341031,0.008137687,-0.042284667,0.037807815,-0.032799598,-0.06040884,-0.014848658,-0.013260808,-0.08223635,0.01302834,-0.013790868,-0.017214147,0.066004544,-0.006851705,3.67E-33,-0.0557481,-0.035361353,0.03440235,0.031652257,0.04849807,0.018055769,-0.025393464,0.069193035,0.06170534,-0.029576555,0.041070957,-0.04885031,0.06026704,-0.0158701,-0.014985812,0.064869046,-0.024819909,0.003765898,-0.049212676,0.03793066,0.011588134,-0.029941803,0.01949367,0.056715656,-0.012744313,-0.021141402,-0.005651749,0.057342608,0.022033416,-0.06084736,0.0436253,-0.021586802,-0.042506635,-0.01625831,-0.06909648,0.06276507,0.05841639,0.036093906,0.01125338,-0.03788815,0.012759269,0.017868675,-0.01644017,0.0348173,0.04131576,-0.029983394,-0.11185015,-0.07087355,-0.013329963,-0.010428688,0.031360734,0.020148149,0.080296054,-0.032785017,-0.018557323,0.033425827,0.011400095,0.037316132,0.071245104,0.034596972,0.1395045,0.015726758,0.04911957,-0.06433689,-0.0749457,-0.036917705,0.05726448,-0.07506023,-0.04255321,0.006615758,0.01660865,-0.01831328,-0.060952906,0.030382436,-0.01843757,-0.038001098,-0.039148502,-0.1326505,0.012722577,-0.006569849,-0.06308761,-0.08728409,0.10117519,0.1276801,0.016212108,-0.04727445,-0.05727672,-0.023263512,-0.010631357,0.017582122,-0.006835693,0.047805585,0.001058403,0.08841974,0.05610254,-6.30E-33,0.018660221,0.030348226,-0.000178181,-0.01777683,-0.010943192,0.059680663,-0.008918925,0.17555739,0.011258528,-0.034099422,0.025631849,-0.0279013,-0.01886776,-0.028197858,-0.05845897,0.15916283,0.04974158,0.070124604,-0.000832319,0.035347648,-0.07412435,0.06452368,-0.023850808,-0.039310392,0.03013665,0.047836594,0.04387545,-0.030134493,-0.11214738,-0.026107015,0.06956937,0.037200253,0.04461472,-0.005612115,-0.01323233,0.02340841,0.028079225,-0.058869347,0.019273043,0.020100553,0.044205997,0.024641767,0.028337834,0.06137335,-0.002443829,0.10039835,-0.023368169,-0.02629026,0.03959384,0.05303081,0.08763059,-0.009864319,-0.011307306,-0.010691451,-0.015915452,-0.08254405,-0.08061076,-0.10899475,-0.04784126,-0.017134171,-0.010472182,-0.12475913,-0.05882107,-0.035529904,-0.027048629,0.034737125,0.009831734,-0.015611008,0.08963915,-0.031991288,-0.056165494,-0.044115603,-0.15687482,-0.009972778,-0.019234754,-0.040583353,-0.0840994,0.026678897,0.05679373,-0.06327943,-0.027045725,-0.033457663,0.031077472,-0.033834636,-0.025113458,-0.0834455,0.018533038,-0.026685448,0.039969824,0.052647512,0.052403063,0.010185087,-0.06074456,-0.020642117,-0.06600683,-4.75E-08,0.05463134,-0.03160026,0.04338913,-0.005941368,-0.035168055,-0.001557982,-0.056062855,0.05831301,0.06113354,0.07983418,0.012979625,0.09666001,8.69E-05,-0.047077704,0.007863131,0.048601575,-0.04576725,0.00904741,-0.013527727,-0.057978123,0.025099792,0.03840353,0.006364179,-0.009630941,0.020294553,-0.04581389,0.004016496,-0.010276048,-0.003725498,-0.14539716,-0.0644632,0.018979637,-0.048101228,-0.008976778,-0.030560408,-0.041221112,-0.007257151,-0.06453483,0.022675404,-0.03067119,0.041491464,-0.007460903,-0.06705306,-0.05008947,-0.054730304,-0.080460526,-0.018516256,0.03351517,0.062324632,-0.062165555,0.05397938,0.047450434,0.06077092,0.031562634,-0.0332694,0.008888578,-0.017064175,0.007830632,0.05366269,-0.061236665,0.03788896,-0.04925675,-0.078424916,-0.005330379,T
-0.04566316,0.015587612,-0.059557658,0.024010334,-0.001606671,0.024331639,-0.04087013,0.067637876,0.027823359,0.019914519,0.027602697,0.049282253,-0.028891476,-0.001192375,0.005226871,0.017443905,0.09137882,-0.009665082,0.08879463,-0.049421955,-0.053081807,0.012367627,-0.022077989,-0.076130874,-0.025389219,0.016786387,-0.08588205,0.030535044,0.017693968,-0.02527254,0.108535685,0.019092448,-0.05447104,0.09179593,-0.08500941,-0.061412115,-0.040321644,0.018750783,0.00335563,-0.037774436,0.032654673,0.056666918,0.008700028,-0.04289669,0.08670244,-0.096718974,-0.10978099,0.06698153,0.016635425,0.034497328,0.003914863,-0.026443668,-0.024256473,-0.008825431,0.014915071,0.08928441,-0.034042004,-0.024235424,0.06349891,0.002995355,0.016258465,-0.015583045,0.007232269,0.0239929,-0.10434769,-0.10271556,0.058044232,-0.036934987,-0.040180594,0.05711185,0.0287589,-0.037606902,-0.06952294,0.003072527,-0.016997723,-0.003686714,-0.020416066,-0.037574038,0.04144359,0.023018112,0.01977109,-0.006584265,0.08907681,-0.004860561,-0.03808892,0.010087517,0.05593877,-0.017184963,0.024285663,0.030846542,-0.017261975,-0.02442544,0.068257555,0.019947603,-0.030873448,0.029125703,0.07412726,-0.020605851,-0.05512586,0.011188803,0.013238771,0.044532377,-0.002107691,-0.07524125,0.020928787,-0.007628406,0.0403525,0.04137215,0.003757031,-0.000963462,0.051548075,0.046056293,0.00106518,-0.064669155,0.023998955,0.13004874,-0.026655545,-0.042675253,0.043175098,0.035261992,0.062406737,-0.024369925,-0.01636514,-0.040470723,0.036677495,0.03442038,0.12438612,-1.23E-33,0.015407492,-0.017067833,-0.007523511,0.0759554,0.05305121,-0.012747801,0.022399968,0.018691413,0.025452215,-0.055339716,-0.012281905,-0.13897213,0.035015766,0.15780893,0.016100734,-0.004658784,-0.031666115,-0.030138519,-0.039863948,0.03397229,0.06773752,-0.019040154,0.019670693,0.016611593,0.016362693,-0.054524526,-0.044773497,0.06911281,0.10842272,-0.004180479,-0.036659673,0.059987657,0.04019907,0.014374539,-0.043574702,0.003776832,-0.020237507,-0.047250662,0.046547793,-0.0057473,0.16806166,0.08032878,-0.046899486,0.011436755,0.016971495,-0.14768901,-0.019552382,0.014930634,-0.10433863,0.027798953,-0.026972957,0.0517686,0.019909175,0.039539192,-0.008351825,0.027297003,-0.04363978,0.005507244,0.017478324,-0.06638127,-0.023289474,-0.038425397,0.001151557,0.1294927,-0.09768762,-0.046618603,0.08700104,-0.02926043,-0.042528808,0.002212969,-0.006835627,-0.052476104,0.04325469,-0.061332975,-0.004399898,-0.053476743,0.022143805,-0.050956797,0.04022225,-0.0714567,-0.053091932,0.043568578,0.06792767,0.017151847,0.006499048,-0.047262497,-0.09753206,-0.03709752,-0.05312128,-0.043737784,0.015383433,0.055765156,-0.04055162,-0.003182918,0.039471067,-1.51E-33,0.017799035,-0.025358533,0.043028604,-0.10043515,-0.023634676,0.14051028,0.031807687,-0.016539933,0.03324528,-0.041406594,-0.03404832,0.01933648,-0.027200727,-0.043999568,-0.01869664,-0.09796493,-0.012071158,0.041093245,-0.05194096,0.061921876,0.013368921,-0.03301648,0.081643894,-0.013121122,0.043703437,-0.027525678,0.007374506,-0.02808667,-0.03959715,-0.011065004,0.013391646,-0.022950163,0.023169195,0.02217145,-0.026639923,0.035000827,0.09609897,-0.031057702,-0.0642939,-0.036152128,0.003160335,0.018529804,-0.05070216,0.07959603,0.041930802,0.07576048,0.021651404,-0.016815541,-0.002967235,-0.028515479,-0.06267134,-0.035254966,-0.050853826,0.06530389,-0.016844204,-0.064422004,-0.03817002,-0.04428839,0.021980833,-0.013883452,-0.035146374,-0.025839597,-0.041807465,-0.023455963,0.0674369,0.019883098,0.037858482,0.12118777,0.005132819,-0.1121885,-0.05181526,0.085443564,-0.05040808,-0.02831484,-0.030532258,-0.046718854,0.02159796,-0.08809118,-0.01258989,-0.06602767,0.01493606,-0.039283365,-0.057653643,-0.041002575,0.060568757,-0.06480108,-0.03487269,-0.05341573,-0.1000871,0.07803676,-0.068280496,-0.109465465,-0.01795841,-0.060412668,-0.046739772,-2.32E-08,0.10255282,0.001784054,0.040349353,0.028477974,-0.038577422,0.018122084,-0.09258288,0.025819937,0.000973517,0.039529696,-0.02432347,0.055529628,0.05723862,0.042752218,-0.015326085,0.055258803,-0.07829521,0.04888514,-0.031768046,-0.03994215,-0.015951991,0.02375504,0.003365856,0.016892929,0.014575708,0.04792938,0.05443394,-0.025128739,0.024726013,-0.03261387,-0.09774096,0.013881074,0.051622517,0.029063657,-0.020564029,-0.018090844,0.13486698,-0.021463571,0.094846204,-0.058011215,0.050777763,0.038220484,-0.050167795,-0.029003507,-0.027963156,0.02215025,-0.035106465,0.032941986,-0.04746032,-0.03657949,-0.042081095,0.044498615,-0.010277713,-0.066595495,-0.076322526,0.031918127,-0.034319874,-0.1229659,0.07005299,-0.051856197,0.054556083,0.028344229,0.042847127,0.039933138,T
